category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8068312044,OTHER,HS529870,2010-09-22T10:00:00,41.9804504257,10,41,14,7722639,054XX N HARLEM AVE,TO PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.7941018126,RESIDENCE,HS528674,2010-09-22T06:43:00,41.9748206016,10,41,26,7721353,051XX N NORMANDY AVE,HARASSMENT BY TELEPHONE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8082233914,RESIDENCE,HS528771,2010-09-22T06:30:00,41.9842410601,10,41,05,7721345,072XX W SEMINOLE ST,UNLAWFUL ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7935031806,OTHER,HS529797,2010-09-22T00:00:00,41.9943180925,10,41,14,7722641,062XX N NORMANDY AVE,TO PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1614,/api/1.0-beta1/communityarea/10/,True,2820,-87.8291597328,RESIDENCE,HS528470,2010-09-21T22:00:00,41.9799551655,10,41,26,7721428,055XX N PANAMA AVE,TELEPHONE THREAT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0460,-87.786426259,SIDEWALK,HS527187,2010-09-21T21:00:00,41.994652317,10,45,08B,7719523,063XX W HERMIONE ST,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8235529582,STREET,HS527946,2010-09-21T17:00:00,41.9769474521,10,41,06,7720715,078XX W SUMMERDALE AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8216627626,STREET,HS517676,2010-09-16T03:30:00,41.9796887385,10,41,06,7711107,055XX N OZANAM AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8200326424,STREET,HS527787,2010-09-21T09:10:00,41.9761304574,10,41,06,7720433,077XX W BERWYN AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0820,-87.7977594445,RESIDENCE,HS537905,2010-09-21T09:00:00,41.9807075803,10,41,06,7734121,054XX N NEWCASTLE AVE,$300 AND UNDER
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1110,-87.7886344266,DRUG STORE,HS525024,2010-09-20T14:46:00,41.976416617,10,41,11,7717378,064XX W HIGGINS AVE,BOGUS CHECK
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS529826,2010-09-20T10:30:00,41.982986164,10,41,08B,7724367,065XX W BRYN MAWR AVE,SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1150,-87.7913049568,RESIDENCE,HS526925,2010-09-20T09:00:00,41.9785175975,10,41,11,7719449,053XX N NASHVILLE AVE,CREDIT CARD FRAUD
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8106307213,RESIDENCE,HS524146,2010-09-20T07:35:00,41.9763679439,10,41,05,7718222,073XX W BERWYN AVE,FORCIBLE ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7929018227,STREET,HS523811,2010-09-19T23:35:00,41.9740822555,10,41,06,7715810,051XX N NATOMA AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7888573414,STREET,HS524437,2010-09-19T18:00:00,41.9800372815,10,41,06,7716737,054XX N NATCHEZ AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.785375122,RESIDENCE,HS523737,2010-09-19T07:30:00,41.9902510983,10,45,08B,7715812,063XX W PETERSON AVE,DOMESTIC BATTERY SIMPLE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0560,-87.8142302745,SIDEWALK,HS522184,2010-09-18T19:55:00,41.979188856,10,41,08A,7715379,074XX W CATALPA AVE,SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1613,/api/1.0-beta1/communityarea/10/,True,2820,-87.7891792101,RESIDENCE,HS522118,2010-09-18T18:50:00,41.978518518,10,41,26,7714653,053XX N NATCHEZ AVE,TELEPHONE THREAT
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1811,-87.7952736264,"SCHOOL, PUBLIC, GROUNDS",HS521887,2010-09-18T16:15:00,41.9767250909,10,41,18,7714375,052XX N RUTHERFORD AVE,POSS: CANNABIS 30GMS OR LESS
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1612,/api/1.0-beta1/communityarea/10/,True,2825,-87.8039674754,RESIDENCE,HS537302,2010-09-18T13:00:00,41.9940539861,10,41,26,7729445,062XX N AVONDALE AVE,HARASSMENT BY TELEPHONE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0890,-87.802365939,RESIDENCE,HS550518,2010-09-18T10:00:00,41.969422843,10,41,06,7742907,048XX N NORDICA AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8001903297,RESIDENCE,HS520841,2010-09-17T23:00:00,41.9873434019,10,41,06,7713661,058XX N EAST CIRCLE AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.782211456,OTHER,HS526089,2010-09-17T21:15:00,41.9830269371,10,45,06,7720134,056XX N NORTHWEST HWY,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8189327429,RESIDENCE-GARAGE,HS524658,2010-09-17T16:45:00,41.9752528761,10,41,06,7717227,076XX W FARRAGUT AVE,$300 AND UNDER
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/123/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1152,-87.8181579804,RESIDENCE,HS519773,2010-09-17T12:00:00,41.9951778081,10,41,11,7712727,076XX W PALATINE AVE,ILLEGAL USE CASH CARD
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1110,-87.8065223961,RESIDENCE,HS521140,2010-09-17T12:00:00,41.999617251,10,41,11,7744611,071XX W ARTHUR AVE,BOGUS CHECK
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1611,/api/1.0-beta1/communityarea/10/,True,4387,-87.8023827542,CONVENIENCE STORE,HS519269,2010-09-17T05:56:00,41.9944034132,10,41,26,7712146,062XX N SAYRE AVE,VIOLATE ORDER OF PROTECTION
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8029142848,RESIDENCE,HS519130,2010-09-16T23:30:00,41.9764615288,10,41,08B,7711915,070XX W FARRAGUT AVE,DOMESTIC BATTERY SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8222928982,RESIDENCE,HS519995,2010-09-16T22:30:00,41.9758551435,10,41,14,7713109,078XX W BERWYN AVE,TO PROPERTY
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0560,-87.7817796824,RESIDENCE,HS518833,2010-09-16T19:30:00,41.9848991536,10,45,08A,7711712,057XX N MOODY AVE,SIMPLE
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1780,-87.7851200474,SIDEWALK,HS518849,2010-09-16T18:01:00,41.9942564104,10,45,26,7711686,062XX N MILWAUKEE AVE,OTHER OFFENSE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1150,-87.7937639405,RESIDENCE,HT263225,2010-09-16T12:00:00,41.9956749521,10,41,11,8031525,063XX N NORMANDY AVE,CREDIT CARD FRAUD
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7924762317,APARTMENT,HS517569,2010-09-16T03:15:00,41.9974306667,10,41,08B,7710661,066XX W DEVON AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0890,-87.7900627776,RESIDENCE PORCH/HALLWAY,HT252390,2010-09-16T00:01:00,41.9974467121,10,41,06,8021282,065XX W DEVON AVE,FROM BUILDING
V,None,ROBBERY,/api/1.0-beta1/crimeclassification/362/,2010,1613,/api/1.0-beta1/communityarea/10/,False,031A,-87.7912629929,STREET,HS517522,2010-09-16T00:00:00,41.9808636946,10,41,03,7710281,054XX N NASHVILLE AVE,ARMED: HANDGUN
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.8044166539,RESIDENCE,HS567753,2010-09-16T00:00:00,41.9762324585,10,41,26,7759379,070XX W FARRAGUT AVE,HARASSMENT BY TELEPHONE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7881745256,STREET,HS516664,2010-09-15T14:50:00,41.9863566849,10,41,06,7710655,057XX N NORTHWEST HWY,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1320,-87.7844632442,STREET,HS515868,2010-09-15T00:55:00,41.9927768934,10,45,14,7710619,062XX W HYACINTH ST,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1320,-87.7821530562,STREET,HS516013,2010-09-14T23:00:00,41.9893712502,10,45,14,7708536,061XX W THORNDALE AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0820,-87.8364374114,PARKING LOT/GARAGE(NON.RESID.),HS529763,2010-09-14T21:30:00,41.9814715121,10,41,06,7722721,056XX N CUMBERLAND AVE,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/81/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0650,-87.7932363852,RESIDENCE,HS515024,2010-09-14T14:50:00,41.9893251392,10,41,05,7707911,059XX N NAPER AVE,HOME INVASION
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, GROUNDS",HS515023,2010-09-14T14:30:00,41.982986164,10,41,08B,7707793,065XX W BRYN MAWR AVE,SIMPLE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0560,-87.8264953984,STREET,HS514835,2010-09-14T13:25:00,41.982937362,10,41,08A,7736894,079XX W SEMINOLE ST,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.807088737,CTA GARAGE / OTHER PROPERTY,HS516350,2010-09-14T12:00:00,41.9822271071,10,41,06,7709353,055XX N HARLEM AVE,OVER $300
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0910,-87.806360672,GAS STATION,HS514705,2010-09-14T11:45:00,41.9808681302,10,41,07,7708924,071XX W HIGGINS AVE,AUTOMOBILE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0560,-87.8216492997,ALLEY,HS514822,2010-09-13T22:35:00,41.9827484677,10,41,08A,7707728,056XX N OZANAM AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1622,/api/1.0-beta1/communityarea/10/,True,0486,-87.785114584,RESIDENCE,HS525085,2010-09-13T21:00:00,41.9850331286,10,45,08B,7717418,057XX N MOBILE AVE,DOMESTIC BATTERY SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.7960237229,COMMERCIAL / BUSINESS OFFICE,HS513946,2010-09-13T18:30:00,41.9907405056,10,41,05,7706473,060XX N NORTHWEST HWY,FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS527681,2010-09-13T13:35:00,41.982986164,10,41,08B,7720416,065XX W BRYN MAWR AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7924762317,RESIDENCE,HS512337,2010-09-12T23:00:00,41.9974306667,10,41,08B,7704567,066XX W DEVON AVE,DOMESTIC BATTERY SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2825,-87.8002030138,RESIDENCE,HS515716,2010-09-12T19:41:00,41.9955211761,10,41,26,7708257,069XX W HIGHLAND AVE,HARASSMENT BY TELEPHONE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2820,-87.7989326945,RESIDENCE,HS511698,2010-09-12T15:05:00,41.9723487056,10,41,26,7704290,050XX N NEW ENGLAND AVE,TELEPHONE THREAT
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0560,-87.7888886134,RESIDENCE,HS506966,2010-09-09T14:20:00,41.991044424,10,41,08A,7700453,060XX N NASSAU AVE,SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1110,-87.8091410751,OTHER,HS511979,2010-09-11T18:20:00,41.9745993704,10,41,11,7712354,072XX W FOSTER AVE,BOGUS CHECK
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1611,/api/1.0-beta1/communityarea/10/,True,4387,-87.7925236607,RESIDENCE,HS509798,2010-09-11T09:35:00,41.9887866646,10,41,26,7702724,059XX N NORTHWEST HWY,VIOLATE ORDER OF PROTECTION
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/103/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0930,-87.8061935664,STREET,HS509641,2010-09-11T03:10:00,41.9810622015,10,41,07,7703572,071XX W HIGGINS AVE,THEFT/RECOVERY: AUTOMOBILE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8070783469,STREET,HS509547,2010-09-11T02:11:00,41.981255611,10,41,08B,7702465,072XX W HIGGINS AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7877623935,RESIDENCE,HS512928,2010-09-11T00:01:00,41.9893925573,10,41,14,7705487,059XX N NAGLE AVE,TO PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1612,/api/1.0-beta1/communityarea/10/,True,2820,-87.8209968119,RESIDENCE,HS509127,2010-09-10T19:24:00,41.9843097542,10,41,26,7703336,077XX W HIGGINS AVE,TELEPHONE THREAT
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.815625132,OTHER,HS509073,2010-09-10T17:00:00,41.9822467113,10,41,14,7702059,075XX W HIGGINS AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0890,-87.7945217002,APARTMENT,HS508354,2010-09-10T08:00:00,41.9974265649,10,41,06,7701401,066XX W DEVON AVE,FROM BUILDING
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2826,-87.8184453024,RESIDENCE,HS508374,2010-09-10T03:00:00,41.9750448754,10,41,26,7701415,076XX W FARRAGUT AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1130,-87.817892241,RESIDENCE,HS513832,2010-09-10T00:01:00,41.9866229413,10,41,11,7706457,058XX N OTTAWA AVE,FRAUD OR CONFIDENCE GAME
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1305,-87.8205639821,RESIDENCE,HS508077,2010-09-10T00:00:00,41.985078943,10,41,14,7701244,077XX W VICTORIA ST,CRIMINAL DEFACEMENT
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8003601848,STREET,HS508281,2010-09-09T21:30:00,41.9929972434,10,41,06,7701451,061XX N NORTHWEST HWY,$300 AND UNDER
V,None,ROBBERY,/api/1.0-beta1/crimeclassification/23/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0330,-87.7876396521,BANK,HS507394,2010-09-09T18:00:00,41.9960109808,10,41,03,7700449,063XX N NAGLE AVE,AGGRAVATED
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/123/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1152,-87.8071674718,BANK,HS601380,2010-09-09T00:01:00,41.9766841723,10,41,11,7794513,053XX N HARLEM AVE,ILLEGAL USE CASH CARD
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/353/,2010,1612,/api/1.0-beta1/communityarea/10/,False,5001,-87.8169844806,DRIVEWAY - RESIDENTIAL,HS505446,2010-09-08T16:00:00,41.9837978207,10,41,26,7699118,057XX N ORIOLE AVE,OTHER CRIME INVOLVING PROPERTY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/148/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1340,-87.7961998383,"SCHOOL, PUBLIC, BUILDING",HS506783,2010-09-08T16:00:00,41.9763534719,10,41,14,7700020,052XX N OAK PARK AVE,TO STATE SUP PROP
V,None,ASSAULT,/api/1.0-beta1/crimeclassification/63/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0530,-87.7817733991,ALLEY,HS505055,2010-09-08T13:55:00,41.9852009857,10,45,04A,7698400,057XX N MOODY AVE,AGGRAVATED: OTHER DANG WEAPON
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8143375444,"SCHOOL, PRIVATE, GROUNDS",HS504633,2010-09-08T08:25:00,41.9895295008,10,41,14,7697712,075XX W TALCOTT AVE,TO VEHICLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2820,-87.8170391239,RESIDENCE,HS505447,2010-09-07T21:02:00,41.9774891376,10,41,26,7698383,053XX N ORIOLE AVE,TELEPHONE THREAT
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.7911787474,STREET,HS503485,2010-09-07T15:40:00,41.9877594781,10,41,06,7696451,058XX N NORTHWEST HWY,$300 AND UNDER
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0560,-87.7930144841,"SCHOOL, PUBLIC, BUILDING",HS503392,2010-09-07T14:15:00,41.9938163493,10,41,08A,7725932,066XX W RAVEN ST,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7902685295,NURSING HOME/RETIREMENT HOME,HS503871,2010-09-07T13:00:00,41.9875246629,10,41,06,7700227,058XX N NORTHWEST HWY,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8209154913,RESIDENCE-GARAGE,HS518135,2010-09-07T13:00:00,41.989405376,10,41,05,7712726,077XX W NORWOOD ST,UNLAWFUL ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1310,-87.8168461841,RESIDENTIAL YARD (FRONT/BACK),HS503951,2010-09-07T12:00:00,41.9959018704,10,41,14,7696719,063XX N ORIOLE AVE,TO PROPERTY
-,None,SEX OFFENSE,/api/1.0-beta1/crimeclassification/185/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1563,-87.7857324435,SMALL RETAIL STORE,HS504175,2010-09-07T11:00:00,41.997486509,10,41,17,7696806,063XX W DEVON AVE,CRIMINAL SEXUAL ABUSE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1150,-87.7916101483,RESIDENCE,HS589312,2010-09-07T10:00:00,41.978090942,10,41,11,7781309,053XX N NASHVILLE AVE,CREDIT CARD FRAUD
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8091705716,RESIDENCE,HS504084,2010-09-07T07:30:00,41.9781779514,10,41,05,7696718,072XX W RASCHER AVE,FORCIBLE ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.7917642747,VEHICLE NON-COMMERCIAL,HS586047,2010-09-07T07:30:00,41.9855092524,10,41,08B,7778190,065XX W HURLBUT ST,DOMESTIC BATTERY SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1150,-87.7863243924,RESIDENCE,HS523535,2010-09-07T00:00:00,41.9854971814,10,45,11,7715598,057XX N MULLIGAN AVE,CREDIT CARD FRAUD
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.8154714373,ALLEY,HS502086,2010-09-06T18:50:00,41.9925889169,10,41,08B,7694730,075XX W EVERELL AVE,SIMPLE
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/151/,2010,1613,/api/1.0-beta1/communityarea/10/,True,1360,-87.8071646751,PARKING LOT/GARAGE(NON.RESID.),HS503974,2010-09-06T16:00:00,41.9810447029,10,41,26,7696711,072XX W HIGGINS AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1305,-87.8037261461,NURSING HOME/RETIREMENT HOME,HS501455,2010-09-06T00:00:00,41.9747940546,10,41,14,7694295,051XX N NOTTINGHAM AVE,CRIMINAL DEFACEMENT
V,None,ROBBERY,/api/1.0-beta1/crimeclassification/26/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0337,-87.7832943415,CTA BUS STOP,HS500867,2010-09-05T22:30:00,41.9922471567,10,45,03,7693782,061XX N MILWAUKEE AVE,ATTEMPT: ARMED-OTHER DANG WEAP
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.7986762156,STREET,HS501211,2010-09-05T20:30:00,41.9731158898,10,41,14,7694057,050XX N NEW ENGLAND AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.794067458,PARKING LOT/GARAGE(NON.RESID.),HS501774,2010-09-05T18:00:00,41.9867385204,10,41,06,7694563,058XX N NATOMA AVE,OVER $300
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1612,/api/1.0-beta1/communityarea/10/,False,2820,-87.7971497356,RESIDENCE,HS500891,2010-09-05T16:30:00,41.9898154866,10,41,26,7693787,059XX N NEWARK AVE,TELEPHONE THREAT
-,None,KIDNAPPING,/api/1.0-beta1/crimeclassification/241/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1792,-87.7962814882,STREET,HS500390,2010-09-05T15:08:00,41.9863317809,10,41,20,7693614,067XX W ARDMORE AVE,CHILD ABDUCTION/STRANGER
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0910,-87.8049518191,STREET,HS504062,2010-09-04T23:59:00,41.9764462268,10,41,07,7698379,071XX W FARRAGUT AVE,AUTOMOBILE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1320,-87.7951094726,STREET,HS499454,2010-09-04T22:43:00,41.9957800598,10,41,14,7700989,063XX N OAK PARK AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7848830414,BANK,HS502851,2010-09-04T15:00:00,41.9940110447,10,45,14,7697488,062XX N MILWAUKEE AVE,TO PROPERTY
