category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2009,1622,/api/1.0-beta1/communityarea/10/,False,1320,-87.7865467945,STREET,HR527113,2009-09-08T16:45:00,41.9895953329,10,45,14,7117610,059XX N MULLIGAN AVE,TO VEHICLE
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2009,1622,/api/1.0-beta1/communityarea/10/,False,0560,-87.7874966561,RESIDENCE,HR525560,2009-09-08T07:00:00,41.98777496,10,45,08A,7117707,058XX N NAGLE AVE,SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/116/,2009,1611,/api/1.0-beta1/communityarea/10/,False,1121,-87.8066538952,ATM (AUTOMATIC TELLER MACHINE),HR525170,2009-09-08T03:40:00,41.9970547746,10,41,10,7117518,064XX N HARLEM AVE,COUNTERFEITING DOCUMENT
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2009,1612,/api/1.0-beta1/communityarea/10/,False,1305,-87.7933201678,DRIVEWAY - RESIDENTIAL,HR526609,2009-09-07T21:00:00,41.9841993647,10,41,14,7117156,056XX N NATOMA AVE,CRIMINAL DEFACEMENT
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2009,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7896707415,STREET,HR560024,2009-09-07T17:30:00,41.9912072943,10,41,06,7150233,060XX N NASSAU AVE,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2009,1622,/api/1.0-beta1/communityarea/10/,False,1320,-87.7851150078,RESIDENCE-GARAGE,HR523650,2009-09-07T00:31:00,41.984983735,10,45,14,7118180,057XX N MOBILE AVE,TO VEHICLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2009,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.807088737,CTA TRAIN,HR523423,2009-09-06T21:50:00,41.9822271071,10,41,08B,7114810,055XX N HARLEM AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2009,1613,/api/1.0-beta1/communityarea/10/,True,0460,-87.8022056357,RESIDENCE,HR523409,2009-09-06T21:15:00,41.9803083735,10,41,08B,7114817,054XX N NORDICA AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2009,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.7900620603,RESIDENCE,HR523642,2009-09-06T00:01:00,41.9802268506,10,41,14,7114782,054XX N NEENAH AVE,TO PROPERTY
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2009,1613,/api/1.0-beta1/communityarea/10/,False,1811,-87.7951284207,RESIDENCE,HR521889,2009-09-05T19:48:00,41.9690735574,10,41,18,7113187,048XX N RUTHERFORD AVE,POSS: CANNABIS 30GMS OR LESS
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2009,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.822830553,DRIVEWAY - RESIDENTIAL,HR596100,2009-09-05T00:30:00,41.9803690122,10,41,06,7184540,078XX W GREGORY ST,OVER $300
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/278/,2009,1612,/api/1.0-beta1/communityarea/10/,False,2090,-87.813284686,COMMERCIAL / BUSINESS OFFICE,HR525396,2009-09-05T00:00:00,41.9887289176,10,41,18,7116105,074XX W TALCOTT AVE,ALTER/FORGE PRESCRIPTION
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2009,1611,/api/1.0-beta1/communityarea/10/,False,1320,-87.7902731459,STREET,HR525964,2009-09-04T21:30:00,41.9956365376,10,41,14,7116830,065XX W PALATINE AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2009,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.8113517454,GROCERY FOOD STORE,HR519890,2009-09-04T16:15:00,41.9745408379,10,41,06,7111728,073XX W FOSTER AVE,OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2009,1612,/api/1.0-beta1/communityarea/10/,False,1310,-87.8067795282,RESIDENCE,HR519698,2009-09-04T11:00:00,41.9849369626,10,41,14,7111727,057XX N HARLEM AVE,TO PROPERTY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2009,1611,/api/1.0-beta1/communityarea/10/,False,1305,-87.7844601326,RESTAURANT,HR518947,2009-09-04T02:22:00,41.9935672076,10,45,14,7112536,061XX N MILWAUKEE AVE,CRIMINAL DEFACEMENT
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2009,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7852296379,RESIDENCE,HR518830,2009-09-04T00:20:00,41.9934885583,10,45,14,7111220,063XX W HUNTINGTON ST,TO PROPERTY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2009,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7848348965,RESIDENCE,HR518545,2009-09-03T20:26:00,41.9914779196,10,45,08B,7112578,062XX W HOLBROOK ST,DOMESTIC BATTERY SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2009,1622,/api/1.0-beta1/communityarea/10/,False,0460,-87.7858166165,PARK PROPERTY,HR518478,2009-09-03T19:00:00,41.9885243588,10,45,08B,7110200,063XX W ROSEDALE AVE,SIMPLE
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2009,1612,/api/1.0-beta1/communityarea/10/,False,0910,-87.8070023206,STREET,HR518261,2009-09-03T12:30:00,41.9918259301,10,41,07,7110033,060XX N HARLEM AVE,AUTOMOBILE
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/238/,2009,1613,/api/1.0-beta1/communityarea/10/,False,1780,-87.8189327429,APARTMENT,HR517439,2009-09-03T09:25:00,41.9752528761,10,41,26,7111013,076XX W FARRAGUT AVE,OTHER OFFENSE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2009,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.7862529821,PARK PROPERTY,HR516311,2009-09-02T15:00:00,41.9895417933,10,45,06,7108731,059XX N MULLIGAN AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2009,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.7876396521,GROCERY FOOD STORE,HR515995,2009-09-02T12:00:00,41.9960109808,10,41,06,7118030,063XX N NAGLE AVE,RETAIL THEFT
